iteration,round_id,layer,mb,info,ready_s,start_s,finish_s
10,23375226848896,3,1,GROUP_BY backward all2all,3.957583953,3.957583953,3.958233966
10,23375226858736,3,2,AGGREGATE forward all2all,3.964140057,3.964140057,3.964983563
10,23375226858256,3,2,AGGREGATE forward all2all,3.964340123,3.964340123,3.965183629
10,23375226858976,3,2,AGGREGATE backward all2all,3.997721431,3.997721431,3.998355080
10,23375226858496,3,2,AGGREGATE backward all2all,4.010305940,4.010305940,4.011539070
10,23375226865936,3,3,GROUP_BY forward all2all,4.010362916,4.010362916,4.011573083
10,23375226871456,3,2,GROUP_BY backward all2all,4.014839798,4.014839798,4.015838694
10,23375226866416,3,3,GROUP_BY forward all2all,4.014893398,4.014893398,4.015810806
10,23375226870976,3,2,GROUP_BY backward all2all,4.018308353,4.018308353,4.018959965
10,23375226867376,3,3,AGGREGATE forward all2all,4.024653603,4.024653603,4.025497109
10,23375226866896,3,3,AGGREGATE forward all2all,4.025064523,4.025064523,4.025908029
10,23375226867616,3,3,AGGREGATE backward all2all,4.058234977,4.058234977,4.058868626
10,23375226867136,3,3,AGGREGATE backward all2all,4.058645897,4.058645897,4.059279546
10,23375226866656,3,3,GROUP_BY backward all2all,4.063553810,4.063553810,4.064197620
10,23375226866176,3,3,GROUP_BY backward all2all,4.063964731,4.063964731,4.064615339
